webpageID,labels,ac,access,accessories,add,ads,advantage,apply,atom,available,back,balance,battery,bit,business,buy,call,card,cart,celeron,center,chat,choose,click,cloud,cm,code,com,community,compliance,contact,core,credit,customer,customers,customize,data,date,day,days,dbc,design,desktop,display,double,drive,drives,dual,email,emails,energy,english,enterprise,environment,environmental,except,extra,factor,features,financing,fips,form,free,full,gb,gen,generation,get,ghz,gif,graphics,hard,hardware,hd,height,help,high,home,includes,information,inside,inspiron,integrated,intel,issues,itanium,keyboard,kg,laptop,latitude,law,lbs,learn,legal,logo,low,make,management,md,member,memory,microsoft,mm,mo,monthly,nd,network,networking,new,offers,one,operating,optional,options,optiplex,order,page,payment,pdf,pentium,performance,plus,port,ports,power,poweredge,precision,premier,price,privacy,pro,processor,product,products,professional,promotional,prosupport,protection,purchase,purchases,read,reader,register,regulatory,remote,return,rewards,sale,savings,security,see,separately,series,server,servers,service,services,ship,shipping,ships,shop,sign,site,small,smart,software,solutions,starting,statement,storage,support,system,systems,tb,technology,terms,th,time,tm,top,total,touch,trademarks,us,usb,used,using,valid,via,video,view,vpro,warranty,weight,windows,wireless,work,wyse,xeon,xps,year
005926_,laptops,14.0,2.0,18.0,36.0,2.0,1.0,39.0,2.0,8.0,76.0,0.0,32.0,12.0,44.0,1.0,2.0,35.0,36.0,2.0,2.0,5.0,162.0,3.0,0.0,0.0,26.0,22.0,3.0,15.0,3.0,58.0,5.0,15.0,0.0,1.0,1.0,3.0,39.0,20.0,0.0,4.0,1.0,17.0,0.0,56.0,0.0,24.0,5.0,2.0,0.0,12.0,0.0,12.0,12.0,4.0,13.0,0.0,6.0,113.0,0.0,1.0,28.0,13.0,63.0,16.0,36.0,44.0,24.0,1.0,14.0,39.0,5.0,41.0,24.0,49.0,0.0,51.0,9.0,2.0,9.0,41.0,36.0,70.0,3.0,2.0,24.0,24.0,13.0,0.0,3.0,24.0,26.0,2.0,3.0,24.0,1.0,0.0,0.0,26.0,46.0,15.0,72.0,36.0,0.0,26.0,12.0,0.0,12.0,17.0,4.0,5.0,1.0,112.0,0.0,24.0,13.0,3.0,0.0,2.0,12.0,2.0,0.0,3.0,6.0,0.0,1.0,0.0,43.0,2.0,0.0,58.0,17.0,4.0,0.0,4.0,0.0,0.0,5.0,54.0,3.0,0.0,0.0,16.0,4.0,15.0,130.0,2.0,29.0,3.0,5.0,15.0,16.0,0.0,0.0,10.0,3.0,3.0,43.0,25.0,2.0,3.0,1.0,0.0,10.0,14.0,0.0,25.0,1.0,2.0,18.0,8.0,0.0,37.0,7.0,4.0,52.0,6.0,73.0,15.0,24.0,81.0,3.0,3.0,24.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,19.0,24.0,44.0,4.0,1.0,0.0,3.0,0.0,15.0
005941_,document_,0.0,1.0,1.0,0.0,2.0,6.0,3.0,2.0,1.0,14.0,2.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,3.0,3.0,0.0,1.0,2.0,17.0,2.0,2.0,0.0,0.0,2.0,2.0,3.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,11.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
005957_,software,0.0,2.0,0.0,0.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,1.0,6.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,9.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,13.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0
005964_,other-product,0.0,5.0,0.0,1.0,2.0,5.0,3.0,2.0,6.0,2.0,4.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,5.0,3.0,5.0,6.0,0.0,18.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,16.0,5.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,12.0,5.0,0.0,5.0,4.0,9.0,0.0,2.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,11.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,4.0,1.0,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,2.0,12.0,6.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,10.0,1.0,4.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,9.0,3.0,1.0,1.0,1.0,1.0,10.0,5.0,3.0,1.0,16.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,15.0,3.0,2.0,2.0,33.0,19.0,6.0,2.0,1.0,2.0,4.0,0.0,3.0,7.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0
005977_,desktops,0.0,1.0,0.0,0.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,7.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,7.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,34.0,2.0,0.0,7.0,1.0,6.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,5.0,1.0,0.0,8.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,1.0,14.0,2.0,1.0,9.0,42.0,1.0,0.0,2.0,0.0,3.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,9.0,2.0,1.0,9.0,0.0,1.0,19.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,7.0,2.0,1.0,1.0,13.0,2.0,1.0,8.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,6.0,5.0,0.0,4.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0
006037_,document_,0.0,0.0,0.0,0.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
006062_,laptops,0.0,0.0,0.0,0.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0,0.0,11.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0
006109_,document_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006121_,laptops,20.0,3.0,8.0,60.0,2.0,46.0,41.0,2.0,33.0,126.0,2.0,26.0,20.0,149.0,44.0,2.0,128.0,40.0,2.0,0.0,5.0,47.0,1.0,0.0,0.0,41.0,1.0,3.0,20.0,1.0,119.0,84.0,1.0,1.0,44.0,4.0,1.0,42.0,24.0,2.0,4.0,2.0,19.0,41.0,97.0,1.0,40.0,1.0,2.0,20.0,20.0,0.0,20.0,20.0,1.0,1.0,0.0,17.0,42.0,140.0,2.0,103.0,1.0,183.0,37.0,40.0,126.0,20.0,1.0,25.0,27.0,40.0,50.0,21.0,47.0,4.0,40.0,59.0,1.0,9.0,0.0,20.0,137.0,1.0,2.0,5.0,21.0,3.0,43.0,1.0,21.0,0.0,2.0,3.0,40.0,1.0,0.0,0.0,41.0,120.0,0.0,63.0,40.0,2.0,41.0,22.0,0.0,23.0,0.0,5.0,6.0,144.0,0.0,0.0,40.0,21.0,2.0,0.0,2.0,1.0,3.0,6.0,12.0,8.0,0.0,0.0,4.0,100.0,2.0,33.0,96.0,21.0,3.0,80.0,1.0,1.0,5.0,2.0,44.0,1.0,103.0,41.0,66.0,20.0,19.0,132.0,2.0,41.0,51.0,20.0,1.0,40.0,0.0,0.0,42.0,4.0,1.0,42.0,40.0,2.0,1.0,1.0,1.0,80.0,40.0,3.0,42.0,2.0,1.0,8.0,8.0,0.0,0.0,2.0,4.0,76.0,1.0,157.0,19.0,40.0,22.0,3.0,41.0,25.0,2.0,42.0,2.0,3.0,0.0,0.0,3.0,6.0,23.0,152.0,52.0,5.0,0.0,3.0,0.0,59.0
006146_,laptops,0.0,0.0,0.0,0.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,11.0,1.0,2.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0
006153_,desktops,0.0,3.0,1.0,1.0,2.0,8.0,2.0,2.0,6.0,10.0,2.0,2.0,1.0,10.0,1.0,2.0,4.0,1.0,2.0,3.0,5.0,14.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,6.0,6.0,2.0,1.0,1.0,8.0,1.0,4.0,3.0,2.0,2.0,9.0,0.0,2.0,5.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,4.0,1.0,1.0,3.0,9.0,3.0,0.0,7.0,4.0,3.0,3.0,1.0,1.0,11.0,1.0,1.0,4.0,2.0,2.0,4.0,0.0,16.0,1.0,1.0,1.0,1.0,9.0,0.0,4.0,14.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,3.0,5.0,0.0,1.0,2.0,2.0,1.0,0.0,5.0,0.0,2.0,3.0,3.0,4.0,12.0,1.0,1.0,2.0,5.0,2.0,6.0,6.0,1.0,3.0,6.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,1.0,2.0,5.0,3.0,5.0,1.0,1.0,2.0,4.0,1.0,14.0,15.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,5.0,6.0,1.0,0.0,2.0,2.0,2.0,10.0,4.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,14.0,1.0,0.0,3.0,2.0,6.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,23.0,2.0,4.0,0.0,3.0,0.0,1.0
006169_,dell-tablets,0.0,0.0,0.0,1.0,2.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,7.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,9.0,0.0,1.0,9.0,11.0,0.0,15.0,1.0,2.0,3.0,0.0,4.0,10.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,2.0,2.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,17.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0,1.0,2.0,0.0,1.0,21.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,24.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,3.0,0.0,3.0,9.0,0.0
006182_,desktops,0.0,2.0,0.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,0.0,47.0,6.0,0.0,3.0,2.0,0.0,2.0,2.0,5.0,0.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,7.0,3.0,1.0,1.0,0.0,8.0,1.0,1.0,2.0,2.0,4.0,6.0,4.0,0.0,4.0,1.0,1.0,1.0,2.0,4.0,20.0,0.0,2.0,3.0,1.0,1.0,0.0,6.0,1.0,0.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,0.0,1.0,4.0,4.0,2.0,2.0,5.0,3.0,1.0,10.0,16.0,2.0,9.0,0.0,1.0,18.0,2.0,2.0,4.0,4.0,0.0,0.0,2.0,4.0,0.0,2.0,3.0,0.0,1.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,19.0,1.0,7.0,4.0,16.0,0.0,1.0,2.0,4.0,2.0,5.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,30.0,2.0,3.0,3.0,14.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,4.0,1.0,10.0,9.0,2.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,10.0,8.0,6.0,0.0,0.0,4.0,3.0,2.0,7.0,10.0,1.0,7.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,5.0,2.0,4.0,63.0,4.0,3.0,1.0,3.0,0.0,3.0
006194_,document_,0.0,7.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,5.0,6.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,0.0,1.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,11.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,15.0,3.0,0.0,0.0
006219_,enterprise-products,0.0,6.0,0.0,1.0,2.0,6.0,2.0,2.0,5.0,2.0,2.0,0.0,0.0,12.0,0.0,2.0,4.0,0.0,2.0,8.0,4.0,2.0,3.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,5.0,3.0,2.0,2.0,0.0,16.0,1.0,1.0,2.0,2.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,8.0,6.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,3.0,1.0,3.0,9.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,11.0,3.0,1.0,3.0,4.0,9.0,0.0,3.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,21.0,1.0,0.0,2.0,4.0,0.0,1.0,2.0,0.0,13.0,4.0,5.0,8.0,2.0,4.0,1.0,9.0,0.0,0.0,1.0,2.0,9.0,2.0,9.0,2.0,2.0,3.0,7.0,30.0,0.0,0.0,3.0,2.0,0.0,5.0,6.0,2.0,2.0,1.0,5.0,0.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,0.0,9.0,3.0,3.0,0.0,1.0,1.0,5.0,20.0,14.0,1.0,10.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,3.0,15.0,2.0,2.0,29.0,12.0,6.0,12.0,3.0,3.0,4.0,0.0,1.0,14.0,0.0,2.0,0.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,7.0,0.0,0.0
006221_,document_,0.0,0.0,0.0,0.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
